id,company
87516,OB Productions
178809,Sierra Pictures (II)
169881,Beta Cinema
132363,Salamander Pictures
87818,Wessler Entertainment
107811,SkyLand Entertainment
205601,Pinewood Studios
106747,Aldamisa Entertainment
169209,Emmett/Furla Films
185567,Pathé
192145,Lailaps Pictures
180948,Forefront Media Group
150117,TF1 Films Production
139038,Open Road Films
77987,Film i Väst
109421,Open Road Films
210047,Three Point Capital
152742,Business Location Sudtirol Alto Adige
227700,Ombra Films
111190,Screen Australia
127560,Silver Reel
98357,Closest to the Hole Productions
123109,Constance Media
93828,Worldview Entertainment
109491,3 Arts Entertainment
199373,Paradox Entertainment
77931,Hemisphere Media Capital
162903,Touchstone Pictures
227707,"Afrodita Audiovisual, A.I.E."
190955,Mars Distribution
76170,Bad Hat Harry Productions
134411,Exclusive Media Group
76544,Company Films
192134,Pinewood Studios
77234,uFilm
216541,Creamovies
209249,Love Punch
159117,Snoot Entertainment
85889,Filmgate Films
132344,Venture Forth
166271,Canadian Film or Video Production Tax Credit (CPTC)
108726,Imaging
115782,Silver Reel
145135,Cinema Vehicle Services
157360,More Films
115348,Relativity Media
77663,Promised Land Productions
50275,BBC
160139,Tele München Fernseh Produktionsgesellschaft (TMG)
172226,Exclusive Media Group
164457,Energy Entertainment
202575,Shout! Factory
82992,Dentsu
174682,Cosmic Toast Studios
183011,Studio 4°C
159932,Unanimous Pictures
176339,Working Title Television
111473,Taeoo Entertainment
199420,Mimran Schur Pictures
152748,Sailor Bear
114779,Attainment Media Group
152795,Bridgit Folman Film Gang
214093,Mollywood
209271,Benaroya Pictures
222461,Prototype
191820,Bayerischer Rundfunk (BR)
199534,Duo Art Productions
217316,Flat-Out Films
166076,DC Entertainment
174326,There We Go Films
169219,Midnight Sun Pictures
158914,Baby Cow Films
109729,Sodium Fox
168399,Film i Väst
165739,42 Films
238589,Payton Productions
182228,The Institution
158908,Floren Shieh Productions
205724,Private Island Trax
127373,Dreambridge Films
192136,Pathe
231474,Arc Entertainment
205220,Pathé
118289,Film i Väst
174671,Bord Scannan na hEireann / Irish Film Board
177699,British Film Institute (BFI)
214081,Orange Cinéma Séries
146227,Silver Reel
190754,Reality Entertainment
158990,Timwe
226437,Agencja Filmowa Telewizji Polskiej (coprodukcja)
209901,Slasher Films
199556,Odyssey Media
159154,Global Produce
177271,Warner Premiere Digital
184155,Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK)
242575,MPN Cologne Film 3
273404,Resolute Films and Entertainment
173205,Intel Corporation
217337,Bande a Part Films
246699,Far Moor
191718,Région des Pays-de-la-Loire
159012,Ocean Size Pictures
202960,Tribeca Film
268207,Rabinovich Film Fund Cinema Project
116741,Wild West Picture Show Productions
11976,Legend Production Company
15196,The Guber-Peters Company
11064,Silver Pictures
11864,Kings Road Entertainment
13155,Oz Productions Ltd.
27064,M Company
9846,New Century Productions
42044,Historia
272,DC Entertainment
752,Anarchos Productions
118,Tim Burton Productions
7453,Touchstone Pictures
9738,Marvel Enterprises
561,Donners' Company
8202,Colossal Pictures
74,Amblin Entertainment
1904,Red Wagon Productions
9335,TF 1 Film Productions
2313,Younger Than You
11283,Metro-Goldwyn-Mayer (MGM)
1495,Kanzaman
4379,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG
254,MFPV Film
4551,Metro-Goldwyn-Mayer (MGM)
4348,Focus Features
142,Good Machine
787,New Regency Productions
1830,Entertainment Manufacturing Company
6795,Radar Pictures
9947,New Regency Pictures
3933,Tim Burton Productions
2800,Warner Bros.
9667,2929 Productions
25,Motion Picture KAPPA Produktionsgesellschaft
215,Evolution Entertainment
9621,KMP Film Invest
1690,Hostel LLC
921,Parkway Pictures (I)
11096,MBC Beteiligungs Filmproduktion
8814,Stillking Films
10033,Inferno Distribution
11431,Mars Media Beteiligungs
179,Working Title Films
4442,Mosaic Media Group
1947,Initial Entertainment Group (IEG)
2026,Stratus Film Co.
6519,WV Films III
612,Peninsula Films
231,FilmWorks
9913,ShadowCatcher Entertainment
5289,Zero Gravity Management
10065,Radar Pictures
10027,TF1 Films Production
11638,Tall Trees Productions
8978,Biscayne Pictures
10851,Toff Guy Films
9885,True Crime Channel
11683,Exception Wild Bunch
69,Fox 2000 Pictures
8976,Beacon Pictures
10012,Kalis Productions GmbH & Co. Zweite KG
9291,Happy Madison Productions
10077,Dante Entertainment
7515,LHR Productions Inc.
10048,Phoenix Pictures
9912,Tanlay
9681,Gondola Pictures
7364,Desertlands Entertainment
398,Manitoba Film and Video Production Tax Credit
1985,Scion Films
1544,Ealing Studios
9923,Scott Free Productions
16553,Pariah
11804,The Movie Network (TMN)
11400,Sarah Green Film
1951,Memfis Film
20910,Fox Television Studios
10008,Remstar Productions
5471,Movision
340,Telegraph Films
17113,Jack and Rose Productions
13499,O.N.C. Entertainment
14375,Babe Film
17035,Raygun Productions
1696,Cinelamda Internationale Filmproduktionsgesellschaft
12142,Lionsgate
8968,Pacific Renaissance Pictures Ltd.
1826,Canal+
27594,Film Consortium
17455,Dimension Films
16456,Fubu Films
9042,Cineblue Internationale Filmproduktionsgesellschaft
9968,Film & Entertainment VIP Medienfonds 2 GmbH & Co. KG
67,Lumer Films
16411,Basic Pictures
2287,Got Films
2610,Touchstone Pictures
19495,True Story Production
124673,Uncharted Territory
22747,Bob Productions
16608,Pictures in Paradise
31446,BBC Drama Group
9009,Pandemonium Productions
14933,Take 3 Partnership
18189,Double Down Entertainment
9288,Zinc Entertainment Inc.
7509,Noble Nomad Pictures
18825,Kenavo
25967,Film4
3527,Road Movies Filmproduktion
14644,Pathé
868,National Film & Video Foundation of South Africa
16998,Les Films des Tournelles
15907,Warner Bros.
591,Government of Malta
9762,Eketahuna LLC
956,MI 3 Film
350,Peninsula Films
1422,Initial Entertainment Group (IEG)
1581,Relativity Media
1593,21 Laps Entertainment
1164,Central Films
8275,Universal Studios Home Entertainment
1452,Bad Hat Harry Productions
9339,Happy Madison Productions
1427,VIP Medienfonds 4
1372,Spring Creek Productions
1948,Radical Media
186,Ascendant Pictures
9036,"Kennedy/Marshall Company, The"
9286,Hard Eight Pictures
1381,Protozoa Pictures
9836,Warner Bros.
1246,Metro-Goldwyn-Mayer (MGM)
9904,Hoytyboy Pictures
2486,Major Studio Partners
2044,Warner Bros.
9297,Sony Pictures Entertainment
9906,Playtone Production
7985,Type A Films
82,Foqus Arte Digital
9293,Landscape Entertainment
9044,Scott Free Productions
3683,Warner Bros.
4351,Mobius Entertainment Ltd.
9708,Nu Image Entertainment GmbH
7516,Scion Films
11170,Warner Bros.
1491,Bull's Eye Entertainment
12096,Robert Simonds Productions
1717,Phoenix Pictures
11565,Firm Films
3093,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
1402,Overbrook Entertainment
1887,Tohokushinsha Film
14784,Deep Films
1523,Scottish Screen
9676,Linson Entertainment
503,Irwin Allen Productions
1251,Warner Bros.
19595,Digiart Productions
3509,Section Eight Productions
1852,Kernos Filmproduktionsgesellschaft & Company
9592,Universum Film (UFA)
14202,Yari Film Group
37725,Rocket Pictures
4643,Beacon Pictures
11515,Xuxa Producciones S.L.
9903,Bob Yari Productions
14171,Winkler Films
9914,Sony Pictures Home Entertainment
1116,Bórd Scannán na hÉireann
2207,Nu Image Entertainment GmbH
512,Perdido Prod.
1259,BBC Films
9829,Working Title Films
9053,Team Ninja
1165,Pathé Renn Productions
5820,Regency Enterprises
9664,Flyboys Films
7304,Pierce/Williams Entertainment
8588,CrossDay Productions
10781,Vortex/Henkel/Hooper
5072,HanWay Films
19167,Pueblo Film Group
9754,Beacon Pictures
13495,Origen Producciones Cinematograficas S.A.
19100,Quad Productions
9841,Papazian-Hirsch Entertainment International
5393,Nitrogen Studios Canada
9672,Jack and Henry Productions Inc.
7859,Original Media
1967,Ascendant Pictures
18870,Black Forest Films
21427,Kairos
38163,Little Bird Production
14055,Scion Films
1730,Fundacja Kultury
11494,Take Partnership
9773,Warner Bros.
13754,Studio 4°C
11798,Big Arty Productions
13162,Blind Guy Films
13728,Contre Prod
6948,Cinerenta Feature Films
17,UK Film Council
14518,TV UNAM
10069,Wonderland Sound and Vision
16276,France 3 (FR 3)
10093,Raygun Productions
14064,Adelaide Film Festival
9526,Sandcastle 5 Productions
9727,Millennium Films
13751,Starbucks Entertainment
9796,BoZ Productions
15534,Griffin & Phoenix Productions
15667,Coproducción USA-Islandia
12586,Bella Productions
12713,Canal+
13713,Bankable
673,P of A Productions Limited
9801,Working Title Films
2502,Motion Picture THETA Produktionsgesellschaft
652,Radiant Productions
2059,Junction Entertainment
2048,Overbrook Entertainment
1824,Flower Films (II)
1487,Starlite Films
5255,Shangri-La Entertainment
1954,BenderSpink
163,Warner Bros.
693,Tribeca Productions
435,Mark Gordon Productions
2567,Warner Bros.
1538,Edge City
747,Film4
36648,Imaginary Forces
11774,DreamWorks Pictures
70,Warner Bros.
5137,Filmauro
1640,ApolloProScreen Filmproduktion
10591,Daybreak
11247,Clifford Werber Productions
395,Davis Entertainment
1966,Egmond Film & Television
9509,Scott Free Productions
7220,Marvel Enterprises
314,Frantic Films
924,Toho-Towa
9477,Green Hills Productions
2789,Radar Pictures
1586,Mel's Cite du Cinema
1970,Colombia Pictures
4553,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
9541,Close Call Films
11633,Digital Frontier
1599,N1 European Film Produktions GmbH & Co. KG
12153,Gone North Productions
205,Endgame Entertainment
10367,Magic Hour Pictures
11358,Hyde Park Entertainment
13572,Intertainment AG
2841,Tapioca Films
5552,Medusa Film
9384,Red Hour Films
2122,Eclipse Catering
10677,Lawrence Bender Productions
2003,Flach Films
10740,Academy Films
9833,Really Useful Films
401,Camelot Pictures
13969,Spirit Dance Entertainment
10204,Mostow/Lieberman Productions
10046,TPS Star
11137,Stillking Films
15775,Outlaw Productions (I)
18804,Dakota Films
11109,Inside Track 1
11866,Optional Pictures
11058,Blue Productions
41171,Red Rose Productions LLC
13416,MDBF Filmgesellschaft mbH & Company KG
11141,Initial Entertainment Group (IEG)
14024,ChickFlick Productions
11188,Tandem Communications
11184,Qwerty Films
1997,Pathe
842,Appian Way
10742,Mediastream Dritte Film GmbH & Co. Beteiligungs KG
31063,WT2 Productions
16617,Egmond Film & Television
11171,Antidote Films
10609,Company Pictures
17209,Lakeshore International
14844,Trademark Films
8080,Intermedia Films
39850,Roissy Films
12634,Taormina Productions
8981,Inside Track Productions
26579,Departure Studios
11169,Linson Entertainment
17047,Dylan Sellers Productions
19084,Catch Productions
44524,Centre National de la Cinématographie (CNC)
8842,MMP Erste Filmproduktions
13702,This Is That Productions
11128,Beacon Pictures
11052,4Kids Entertainment
20483,Mediastream Dritte Film GmbH & Co. Beteiligungs KG
21776,Contre Prod
16764,Toolbox Films
12877,Warp Films
24747,McDongall Films
8555,Zero Film GmbH
44345,TCEP Inc.
16358,Ovation Entertainment
20200,TF1 Films Production
11588,RCD Productions Ltd.
23954,Selta Films
323636,Asahi National Broadcasting Company
675,Harry Potter Publishing Rights
2503,Motion Picture BETA Produktionsgesellschaft
6977,Mike Zoss Productions
6479,Warner Bros.
6637,Junction Entertainment
2270,Marv Films
1991,Rodriguez International Pictures
1571,Cheyenne Enterprises
5915,Into the Wild
1271,Atmosphere Entertainment MM
1250,Marvel Enterprises
4347,Working Title Films
4982,Relativity Media
4638,Working Title Films
13885,"Zanuck Company, The"
6477,Bagdasarian Productions
1979,Dune Entertainment
4523,Right Coast Productions
298,Warner Bros.
1273,Mirage Studios
1562,UK Film Council
4349,FilmWorks
440,Brandywine Productions
1272,Moving Picture Company (MPC)
3432,Relativity Media
4513,HorrorFlix
2268,Scholastic Productions
6145,M7 Filmproduktion
8271,"Montecito Picture Company, The"
4515,Andell Entertainment
5176,Yuma
10431,Fierce Entertainment
2698,Shady Acres Entertainment
1738,Saturn Films
4169,Outlaw Productions
5375,David Dobkin Productions
10172,Revolution Dream Productions
2252,Astral Media
2310,Paramount Animation
3638,Storefront Pictures
9038,Radar Pictures
1620,EuropaCorp
285923,Dimension Films
9966,Blue Star Pictures
1858,Di Bonaventura Pictures
7350,Zadan / Meron Productions
1845,Focus Films
18093,ITV Productions
4858,Warner Bros.
2284,Ontario Media Development Corporation (OMDC)
7972,Michael Cerenzie Productions
7737,Resident Evil Productions
4512,Alberta Film Entertainment
2196,Target Media Entertainment
1683,Eyetronics
11172,Flower Films (II)
13195,Future Films
13161,Chicago Entertainment Partners
1950,DiNovi Pictures
6973,Samuels Media
5708,NorthSee
69315,USA Cable Entertainment
9760,Paul Schiff Productions
23202,Little Sam Films
7979,Neal Street Productions
14636,LionsGate
2959,Phoenix Pictures
13250,Icon Entertainment International
54318,Walden Media
11835,Hyde Park Entertainment
10075,Berrick Filmproduktion
13687,Thema Production
8875,Rifkin-Eberts
1534,Phoenix Pictures
8272,Ad Hominem Enterprises
3877,Province of British Columbia Production Services Tax Credit
15069,Vertigo Films
13078,Rebel Films
4520,Mandate Pictures
2355,Relativity Media
3902,John Wells Productions
13158,First Look Pictures
13074,Phoenix Pictures
14459,Resolution Independent
5718,Emmett/Furla Films
9703,Zephyr Films
14211,Videovision Entertainment
13492,Cartel Productions
14397,Province of British Columbia Production Services Tax Credit
1989,Lou Yi Inc.
8141,Independent Film Group
18893,Nitrate Films
13337,Phantom Films
14324,Zephyr Films
7862,Filmförderung Hamburg
14735,October Pictures
17153,Co. 1. Filmproduktion
2002,Canal+
10822,Montfort Producciones
14547,Sleeping Marmots Production
1872,Mandate Pictures
13491,AMC Pictures
1248,Dino De Laurentiis Company
13548,Worldwide Media Group
13538,DJ Films
4407,Zweite Medienfonds German Filmproductions
14148,Gibraltar Films
14456,Potboiler Productions Ltd.
14687,Umedia
12171,SWFX
11801,Virtual Films
1922,Radio Télévision Belge Francophone
14791,uFilm
7992,Polish Film Institute
16453,The Claw
13068,Duly Noted
218,Cinema 84
34584,Warner Bros.
9326,El Corazon Producciones S.A.
9651,Robert Fleming Leasing Limited
655,Westdeutscher Rundfunk (WDR)
10823,Angeles Entertainment Group
15927,Home Box Office
837,Filmplan International II
524,De Fina-Cappa
9804,Licht/Mueller Film Corporation
6950,Arnold Kopelson Productions
3512,Victor Company of Japan (JVC)
1408,Carolco Pictures
9691,Dino De Laurentiis Company
397,Prufrock Pictures
922,12 Gauge Productions
15322,Metropolis Filmproduction
11860,Sandollar Productions
9102,Fries Film Group
9073,Donner/Shuler-Donner Productions
22625,Price Entertainment
32646,Chemical Films
2054,Interscope Communications
38884,Diaphana Films
18801,Lumière Pictures
13552,The Teen Angst Movie Company
43612,Les Productions du Champ Poirier
8845,Warner Bros.
9349,IndieProd Company Productions
1492,ABC Pictures
10412,Romper Stomper Pty. Ltd.
10403,Addis Wechsler Pictures
10497,Canal+
47821,Lightmotive
11386,Nippon Film Development and Finance Inc.
10435,Carolco Pictures
2687,Warner Bros.
13823,Canal+
5237,British Screen Productions
41670,Mansfield Pictures
37527,JVC Entertainment Networks
13006,XYZ Funding N.V.
40082,Warner Bros.
14603,Beginner's Luck
27295,Douglas
814,Lyncanthrope Films
1103,City Film
9443,The Ladd Company
37936,The Birthday Film Company
39874,Secret Films
755,Miramax
9103,Selima Films AVV
664,Constant c Productions
7300,Rosa Productions
46029,Interscope Communications
3179,Viacom International
31640,Majestic Films International
44705,Renaissance Films
14553,France 2 Cinéma
36915,PVM Entertainment
27681,Leucadia Film Corporation
10690,Irish Film Industry
10988,Morgan Creek Productions
24206,Conquistador Entertainment
16448,All Night Productions
48580,Lumière
19963,Kasso Inc. Productions
98,Red Wagon Entertainment
77,I Remember Productions
8358,ImageMovers
4247,Brad Grey Pictures
3981,Wind Dancer Productions
7443,Pathé
2024,Global Entertainment Productions GmbH & Company Medien KG
71,Arts Council of England
1597,Nancy Tenenbaum Films
1493,Fortis Films
16,SVT Drama
10637,Run It Up Productions Inc.
4958,Epsilon Motion Pictures
1900,Compulsion Inc.
11478,Cranium Films
9741,Barry Mendel Productions
5551,Warner Bros.
2069,Nine Yards Productions
8870,The Canton Company
2067,Red Horizon Productions
8843,Katira Productions GmbH & Co. KG
10461,The Canton Company
13526,Manifest Film Company
711,Finding Forrester Productions
10687,KirchMedia
10384,Screenland Pictures
11398,Morgan Creek Productions
11004,Mutual Film Company
11826,Recorded Picture Company (RPC)
10876,Hollywood Partners
18884,Canadian Television (CTV)
2360,Sky Pictures
36657,Marvel Enterprises
10978,TV1000 AB
10898,Walt Disney Television Animation
17711,Tribeca Productions
10394,Little Bird
10385,Nora Ephron Productions
783,International Film Investors
9576,Delphi Films
9699,Amjo Productions
9343,Wildlife Films Peru
47886,Montoro Productions Ltd.
36647,Marvel Enterprises
857,Mutual Film Company
9798,No Such Productions
8656,Manhattan Project
2157,Saltire Entertainment
929,Independent Pictures (II)
6435,Warner Bros.
10153,Constant c Productions
6068,Touchstone Pictures
1878,Fear and Loathing LLC
473,Plantain Films
795,Warner Bros.
10312,Farrell/Minoff
9877,Canal+ Droits Audiovisuels
9424,Metro-Goldwyn-Mayer (MGM)
100,SKA Films
9945,Film Office
3682,Dollface
8688,Mel's Cite du Cinema
10215,Mirage Enterprises
11258,PolyGram Filmed Entertainment
10029,Ballpark Productions Partnership
9425,Morgan Creek Productions
8583,Arnon Milchan Productions
30949,Code Entertainment
8129,The Glasgow Film Fund
37498,Knock Films A.V.V.
21736,Polartec
9972,White Eagle
86962,21st Century Film Corporation
10551,The A. Milchan Investment Group
280,Carolco Pictures
1598,Tribeca Productions
10537,Bill Graham Films
12627,Pierre Grise Productions
339,Locus Solus Entertainment
2742,The Ontario Film Development Corporation
1496,Capella
20978,TF1 Films Production
11663,Dirty Hands Productions
9546,Indigo Productions
856,Walt Disney Feature Animation
12144,U-Drive Productions
9604,Lone Wolf
27362,Allarts Production
14506,Prominent Features
17170,Star Partners
35119,Cinema Verity
106,Silver Pictures
865,Braveworld Productions
11411,Golan-Globus Productions
746,Soprofilms
635,Union
12626,American Entertainment Partners L.P.
12476,Mega Entertainment
8852,Larry Franco Productions
17238,Hemdale Group
39507,Channel 4
13509,Home Box Office (HBO)
16889,Interscope Communications
39929,CFCN Communications
10331,Market Square Productions
11046,Elliott Kastner Productions
912,Simkoe
6003,Verona Produzione
16938,Famous Players
5919,United Films
762,Twickenham Film Studios
11843,Incorporated Television Company (ITC)
11963,Tom Ward Enterprises
11020,British Empire Films Australia
27085,Land Associates
9267,Kettledrum Films
46175,Maya Films
169,Silver Pictures
34636,Warner Bros.
21168,British Screen Productions
19384,Trans World Entertainment (TWE)
9491,Mack-Taylor Productions
9558,Carolco Pictures
28090,Fadd Enterprises
10264,Carolco Pictures
19971,ICL
8446,Goodtimes Enterprises
1723,Devon/Persky-Bright
21241,Cross Country
9479,Skellington Productions Inc.
9350,RCS Video
11101,Perathon Film-und Fernsehproduktions
319,Morgan Creek Productions
9607,Walt Disney
37094,Warner Bros.
1634,Warner Bros.
713,Jan Chapman Productions
2246,Nelvana Limited
9545,Sniper Productions
2259,Costa do Castelo Filmes
12519,Samson Productions II
11044,Union Générale Cinématographique (UGC)
14135,Bubby Productions
10068,Triple Ajaxxx
192,Cristaldifilm
13597,Henson Associates (HA)
11416,Enigma Productions
13853,Jonesfilm
10857,Penguin Books
9461,Sequoia Productions
15171,Paramount Animation
3133,Badlands Company
15374,United Feature Syndicate (UFS)
6081,Sellers-Edwards productions
40060,Manitou Productions Ltd.
2661,Greenlawn Productions
135397,Dentsu
168259,One Race Films
281957,New Regency Pictures
286217,TSG Entertainment
260346,Ciné+
131634,Color Force
177677,TC Productions
314365,Entertainment One Features
280996,AI-Film
198184,Genre Films
296098,Marc Platt Productions
277216,Broken Chair Flickz
274854,NeoReel
321697,Management 360
265208,Silver State Production Services
254320,Nederlands Fonds voor de Film
253412,Free State Pictures
306819,Taxshelter. be
166424,Moving Picture Company (MPC)
310131,Pulse Films
205775,K. JAM Media
321741,The Shuman Company
263472,Sobras International Pictures
290764,Saban Films
287424,Matt Baer Films
309809,Zippcast Films
258509,TSG Entertainment
283445,Entertainment One
256961,Sony Pictures Entertainment (SPE)
254302,Northern Ireland Screen
292040,Pinewood Pictures
261023,RatPac-Dune Entertainment
182560,Cuatro Plus Films
261392,The Bridge Finance Company
228165,Disruption Entertainment
266396,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
193687,Zik Zak Kvikmyndir
241257,FilmNation Entertainment
353326,American Entertainment Investors
314405,Recorded Picture Company (RPC)
324807,Cota Film
225728,Anton Capital Entertainment (ACE)
222936,RatPac Entertainment
312831,Occupant Entertainment
292431,RT Features
338676,Telefónica Studios
317744,Roberi Media
316042,Triple 7 Films
240483,Tempo Productions Limited
344854,IFC Midnight
331190,Yoruba Saxon Productions
79698,Aristos Films
329829,Marianna Films
329004,"Fyzz Facility Film One, The"
355020,Rock Paper Scissors
333674,Black Fish Films
301629,TALU Productions
371758,Acorn Productions
341077,Ten10 Films
340361,Canal+
309919,Mangrove Media
157336,Lynda Obst Productions
245891,MJW Films
198663,Temple Hill Entertainment
194662,M Productions
210577,TSG Entertainment
228150,Huayi Brothers Media
181533,TSG Entertainment
127585,TSG Entertainment
240832,Ciné+
91314,Hasbro
120467,TSG Entertainment
156022,LStar Capital
137113,3 Arts Entertainment
190859,Mad Chance Productions
124905,RatPac-Dune Entertainment
242512,Blumhouse Productions
138103,Ex3 Productions
137106,Warner Bros. Animation
68737,Pendle Mountain Productions
49017,Michael De Luca Productions
53182,Nimar Studios
187017,Cannell Studios
169917,Exclusive Media Group
116149,Heyday Films
238636,5150 Action
241239,Washington Square Films
137094,Etalon film
225574,Anton Capital Entertainment (ACE)
189,Demarest Films
204922,Filmgate Films
152760,Obelisk Productions
273895,Pathé
255343,Chapter 2
76649,Constantin Film International
136797,Electronic Arts
262338,Filmgate Films
228194,Reliance Entertainment
110416,Super Productions
192102,Feelgood Entertainment
252178,Warp Films
144336,Roth Films
244506,Young Gang
157845,Blue-Tongue Films
271674,Scope Pictures
181886,A24
261103,Fish Blowing Bubbles
253344,PalmStar Media
256917,Seven Group Holdings
171424,BH Tilt
294652,Southern Light Films
327833,Thor Pictures
151368,Atresmedia Cine
230179,Ketchup Entertainment
97370,Creative Scotland
254375,Metrol Technology
157834,Zephyr Films
260202,Beagle Pug Films
215211,uFilm
157849,Demarest Films
288158,Exclusive Media Group
256474,Verso Entertainment
283227,The Bureau
155084,Radius-TWC
245700,France 3 Cinema
157829,Dreambridge Films
283686,XYZ Films
312526,Ravens Nest Entertainment
240916,Manitoba Film & Music
254024,Multitrade
252680,FourBoys Entertainment
251519,DC Entertainment
256740,VMI Worldwide
270005,Mirabelle Pictures
265016,Cargo Entertainment
270654,Traverse Media
276401,Dreambridge Films
268171,Defiant Pictures
113833,Twentieth Century Fox Television
306650,Pukka Films
252102,Max Cap Productions
262788,Benteveo Producciones
258193,Mob Scene Creative Productions
266040,Cofinova 6
251768,Warner Bros. Home Entertainment Group
301056,Legend3D
266102,Morocco Film Assistance
283161,Bardel Entertainment Inc.
253287,E2B Capital
250230,Kasbah-Film Tanger
267795,Federation Entertainment
298931,Old Vic Productions
29437,Cinema Entertainment Enterprises Ltd.
17654,Canadian Film or Video Production Tax Credit (CPTC)
10528,Wigram Productions
13183,Warner Bros.
12244,Arc Productions
18239,Temple Hill Entertainment
14869,Kontsept Film Company
10315,American Empirical Pictures
18360,Museum Canada Productions
7980,Goldcrest Pictures
28178,Hachiko
22825,Radar Pictures
16871,Curse Productions
13811,Kaplan/Perrone Entertainment
18487,Metro-Goldwyn-Mayer (MGM)
23082,Lynda Obst Productions
7445,Palomar Pictures (II)
11322,Relativity Media
23706,Radar Pictures
10521,New Regency Pictures
16995,Working Title Films
11323,Jaffe / Braunstein Enterprise
18947,Portobello Studios
19901,Australian Film Finance Corporation (AFFC)
17609,Trollhättan Film AB
25643,Scion Films
26390,Millennium Films
12573,Working Title Films
12403,Tooley Productions
22787,Canadian Film or Video Production Tax Credit (CPTC)
14254,The Montecito Picture Company
17134,Midnight Sun Pictures
8373,Platinum Dunes
22832,Silver Pictures
16523,Warner Bros.
22897,Relativity Media
19840,Bece Canada Productions
22954,Warner Bros.
38448,Start Motion Pictures
36970,France Télévision
26505,Canal+
26428,Canal+ España
11699,Polsky Films
8054,Canadian Film or Video Production Tax Credit (CPTC)
30432,Canal+
12834,Langley Films
20829,Apatow Productions
26466,Icon Entertainment International
13804,Relativity Media
14979,Emmett/Furla Films
8880,Ministerio de Cultura
15357,TF1 International
20856,Upstairs Canada Productions
22051,Northwood Productions
9503,Universum Film (UFA)
22824,Chambara Pictures
35939,Talkback Thames
28739,Aloe Entertainment
29963,Australian Film Finance Corporation (AFFC)
38780,Amok Productions
23128,Participant Media
30431,Recorded Picture Company (RPC)
25968,PalmStar Media
29182,Omni Films
29426,Blank of the Dead Productions
2080,Seed Productions
33974,Film i Väst
23410,Etch Media
28053,Gremi Film Production
25137,Signature Entertainment
14536,Gold Circle Films
16759,Element Pictures
14857,Netter Productions
14164,Dune Entertainment III
5937,Pampa Production
22683,Thomas Carter Company
22215,Bill Kenwright Films
27646,Voodoo Production Services
30250,Arte France Cinéma
2325,Kinokompaniya Non-Stop Prodakshn
23173,Slingshot Productions
33195,Parallel Film Productions
31169,K&K Selekt
29134,Levantine Entertainment
32084,Metro Communications
44571,Scion Films
38150,May 13 Films
31189,Foundry Films
23116,The Frankfurt Group
21641,Screen Yorkshire Production Fund
19599,Entertainment Motion Pictures
12155,"Zanuck Company, The"
20526,Revolution Sun Studios
44115,Cloud Eight Films
37710,Italian Tax Credit
18823,Moving Picture Company (MPC)
27022,Junction Entertainment
39451,Dreamworks Pictures
32657,Sunswept Entertainment
44048,Millbrook Farm Productions
24021,Temple Hill Entertainment
10196,Blinding Edge Pictures
45269,Aegis Film Fund
43347,Stuber Productions
49009,On the Road
37834,Pink Machine
46705,Shade Pictures
25195,Birnbaum/Barber
22972,Working Title Films
46261,Tequila Gang
44147,Cinema Four
26389,Grive Productions
34813,DC Entertainment
44982,Magnet Media Group
35019,Working Title Films
43549,Magnet Media Productions
41411,Canal+
27579,Greenlit Rights
101669,Widget Films
23759,Warner Bros.
43593,Intellectual Properties Worldwide
45094,Omega Entertainment
23023,Mayhem Pictures
45657,Echo Lake Entertainment
38778,Reliance BIG Entertainment
46541,Philippe Martinez Productions
39781,Saint Aire Production
42684,Transmission Pictures
38199,Kimmel International
31900,Lilou Film
45649,Elle Driver
41215,Zephyr Films
44835,Filmula
45569,McMahon International Pictures
65760,Primary Productions
50838,Three-Seven Entertainment
43920,Canal+
41515,Picnic Basket
35217,barefoot films
48392,dfm Fiktion
33107,Redrum Films
367186,Movie Central Network
31007,Argonaut Pictures
49787,Mysterious Light
51409,Canal+
35169,Furry Vengeance Productions
45324,Trigger Street Productions
63561,FishCorb Films
56601,"Perfect Game, The"
55215,Visceral Games
50204,Aegis Film Fund
43418,Lucky Country Productions
44160,Heimatfilm
46138,Lipsync Productions
40720,Hannover House
38883,Weber Investissements
63498,Televisió de Catalunya TV3
59110,Suomen Elokuvasäätiö
43552,Forest Park Pictures
550,Atman Entertainment
2668,Karol Film Productions
226,Hart-Sharp Entertainment
9008,Touchstone Pictures
9473,Comedy Central Films
2277,Radiant Productions
622,Vía Digital
9423,Mutual Film Company
4816,JVC Entertainment Networks
6415,Coast Ridge
1946,The Harold Greenberg Fund
1073,Samuelson Productions
12524,Titus Productions Ltd.
12596,Taurus Film
17771,Téléfilm Canada
404,The Picture Factory
10908,Lomax Productions
16172,Polar Entertainment Corporation
10212,Engulf & Devour Productions Inc.
47288,Warner Bros.
199620,France 3 (FR 3)
1018,Canal+
634,Little Bird
161,Warner Bros.
1995,British Broadcasting Corporation (BBC)
853,KC Medien
9398,Red Hour Productions
2034,WV Films II
1933,Lucky Red
